POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,label
6.70736,5.237936,0.758193,1.070142,0.56196,6.371389,7.420275,0.765339,0.498535,0.232664,2.914611,3.411413,0.407117,0.367011,0.122911,4.7172,5.533663,0.614286,0.319749,0.079929,3.738361,3.952322,0.419545,0.196156,0.263756,4.59755,2.199508,1.09824,0.362689,0.304596,3.110028,3.857302,0.351946,0.207399,0.180188,8.670737,5.340868,0.552923,0.98801,0.50315,concentrate
7.153718,5.565623,0.821435,0.986515,0.55249,8.21904,7.183931,0.833464,0.467204,0.218054,3.150508,3.503124,0.4427,0.344706,0.129647,5.895298,5.286889,0.690403,0.306131,0.077005,3.206721,3.997587,0.356958,0.192008,0.270963,4.853292,2.34155,0.982045,0.308071,0.276515,2.837214,3.957922,0.392562,0.209152,0.186467,7.047499,5.94082,0.449376,0.836939,0.520811,concentrate
7.227166,5.500501,0.890342,0.874781,0.527506,10.171786,6.679718,0.903018,0.427466,0.191311,3.318944,3.448987,0.492938,0.321452,0.137163,7.128051,4.864984,0.766708,0.292199,0.074997,2.823596,3.87882,0.354601,0.205063,0.272266,5.09584,2.448951,0.887431,0.270868,0.250293,2.717178,3.89385,0.471393,0.218712,0.188473,5.576668,6.014583,0.472535,0.751076,0.552051,concentrate
6.998368,5.063244,0.993396,0.782583,0.499611,11.92831,6.025444,0.954937,0.395396,0.162116,3.420782,3.327353,0.547465,0.29521,0.143468,8.267748,4.428475,0.823073,0.281909,0.075728,2.614626,3.630829,0.411113,0.225678,0.270626,5.177414,2.522671,0.828504,0.267181,0.230281,2.747979,3.673543,0.573717,0.228681,0.188622,4.456264,5.531957,0.565154,0.719848,0.583379,concentrate
6.557371,4.407673,1.146819,0.763462,0.480804,13.178429,5.420885,0.963771,0.380729,0.139059,3.467649,3.230104,0.589823,0.268289,0.145758,9.140234,4.148658,0.833927,0.280231,0.079951,2.504454,3.309853,0.508234,0.244755,0.267652,4.989115,2.523187,0.818125,0.303615,0.216808,2.839414,3.348335,0.672752,0.23585,0.187787,3.616386,4.607649,0.664051,0.732643,0.598012,concentrate
6.073526,3.757016,1.342321,0.8462,0.47713,13.644314,5.092007,0.916983,0.38147,0.126537,3.448852,3.227647,0.604983,0.242652,0.142103,9.544984,4.146409,0.78614,0.28711,0.086707,2.389004,2.981622,0.625303,0.25842,0.263059,4.560323,2.416976,0.866782,0.377291,0.207172,2.895944,2.999504,0.747379,0.241427,0.184638,2.969554,3.493832,0.729848,0.789388,0.587124,concentrate
5.570948,3.307024,1.538985,1.020061,0.491871,13.184132,5.175198,0.824855,0.384997,0.125444,3.342041,3.333201,0.587875,0.219323,0.133477,9.334996,4.42575,0.689003,0.295658,0.094415,2.255902,2.707867,0.748534,0.270025,0.255288,4.079859,2.186941,0.969226,0.477023,0.197191,2.884341,2.693504,0.796359,0.249742,0.177024,2.507649,2.467652,0.770178,0.89888,0.55539,concentrate
5.102969,3.128462,1.666508,1.233868,0.523903,11.817749,5.637249,0.716183,0.379301,0.1344,3.103906,3.486597,0.544451,0.201095,0.122988,8.467188,4.857389,0.571551,0.297726,0.10114,2.182753,2.534452,0.858687,0.284595,0.242514,3.759448,1.842438,1.098534,0.583291,0.184855,2.856758,2.455715,0.8217,0.26385,0.164021,2.318122,1.699686,0.813589,1.050616,0.516032,concentrate
4.673801,3.161213,1.673125,1.418789,0.567351,9.758287,6.26685,0.624735,0.358307,0.150842,2.729507,3.576874,0.491586,0.191276,0.114913,7.052561,5.230789,0.469342,0.287088,0.105988,2.240187,2.503698,0.946618,0.306673,0.224048,3.694244,1.465573,1.223638,0.676337,0.171499,2.874133,2.289723,0.831097,0.283899,0.14728,2.461356,1.289291,0.906579,1.219385,0.483198,concentrate
4.923785,3.246587,1.55921,1.518268,0.610017,7.390456,6.758007,0.572751,0.325414,0.171734,2.311562,3.500758,0.447164,0.192988,0.112666,5.383295,5.346325,0.407294,0.263892,0.109408,2.401781,2.604356,1.026328,0.336812,0.201086,3.899409,1.175355,1.321998,0.744104,0.162328,2.927728,2.163611,0.840202,0.306529,0.130665,2.880838,1.230729,1.089719,1.374166,0.462864,concentrate
5.371063,3.202668,1.370711,1.500476,0.636316,5.139884,6.851946,0.582319,0.287345,0.193951,1.993215,3.205653,0.423973,0.205189,0.118384,3.791886,5.099432,0.40698,0.23338,0.11334,2.557947,2.758716,1.129053,0.369247,0.176516,4.297856,1.049813,1.403222,0.781206,0.165374,2.962586,2.024321,0.868936,0.32544,0.117815,3.431954,1.438107,1.400483,1.494745,0.451497,concentrate
6.542812,2.925709,1.198513,1.370756,0.638092,3.400251,6.461369,0.67548,0.25067,0.214697,1.971817,2.723406,0.44805,0.222082,0.132362,2.606486,4.533441,0.491982,0.202586,0.120339,2.614413,2.861386,1.263934,0.393732,0.155266,4.763061,1.074667,1.489891,0.786231,0.187437,2.935537,1.845281,0.917536,0.335427,0.111829,3.949477,1.779437,1.840748,1.573959,0.442804,concentrate
8.008804,2.443037,1.125565,1.17623,0.620059,2.437388,5.708038,0.824278,0.220366,0.230718,2.417214,2.176116,0.524808,0.236291,0.151987,2.053743,3.836486,0.642431,0.177264,0.130828,2.478829,2.824988,1.42481,0.401389,0.14202,5.145941,1.16702,1.602553,0.767237,0.227502,2.795848,1.625085,0.976649,0.334422,0.113461,4.244361,2.11376,2.365288,1.610982,0.435999,concentrate
9.861436,1.906399,1.167825,0.983613,0.596739,2.24694,4.852201,0.979278,0.19875,0.238997,3.316317,1.708716,0.634596,0.23979,0.172434,2.139411,3.236596,0.810901,0.159634,0.142715,2.146567,2.616417,1.575165,0.388681,0.139524,5.340902,1.245045,1.733216,0.735527,0.276543,2.53338,1.385769,1.018937,0.324503,0.121819,4.276848,2.348692,2.854118,1.607151,0.441218,concentrate
11.660573,1.534113,1.285963,0.84689,0.586694,2.635859,4.14267,1.092231,0.185488,0.239139,4.452302,1.428116,0.739801,0.228253,0.188385,2.676048,2.880207,0.943031,0.148356,0.153546,1.713673,2.280127,1.658205,0.360816,0.147932,5.379938,1.280669,1.843913,0.698987,0.321401,2.200068,1.168378,1.016198,0.313111,0.134919,4.465554,2.46885,3.169886,1.561919,0.470233,concentrate
13.147809,1.5215,1.400275,0.782821,0.60365,3.261794,3.71928,1.132081,0.17913,0.234208,5.476218,1.378444,0.807481,0.204249,0.195702,3.342438,2.794789,0.997468,0.140667,0.161914,1.309548,1.910917,1.63983,0.327494,0.164733,5.426044,1.295818,1.87939,0.662089,0.350864,1.885908,1.017639,0.960698,0.30511,0.150489,5.729233,2.551282,3.202592,1.480402,0.52395,concentrate
14.202294,1.87671,1.442698,0.773424,0.646533,3.748714,3.559317,1.08527,0.177917,0.228886,6.061465,1.508634,0.816924,0.176115,0.192953,3.811471,2.880601,0.953326,0.134658,0.167809,1.04278,1.58929,1.525584,0.299852,0.187103,5.692624,1.31908,1.80151,0.624983,0.361129,1.653,0.942732,0.867639,0.30316,0.167867,8.86097,2.670849,2.93374,1.378342,0.586915,concentrate
14.777072,2.427199,1.379682,0.779413,0.696539,3.909576,3.486308,0.978768,0.182789,0.226948,6.048321,1.670295,0.769303,0.154815,0.181641,3.903184,2.937882,0.831761,0.131469,0.171929,1.010117,1.337488,1.339665,0.284745,0.211912,6.310583,1.353834,1.610745,0.585631,0.355192,1.55748,0.913259,0.754149,0.304775,0.186888,13.953713,2.827415,2.426661,1.283334,0.63339,concentrate
15.187171,2.947162,1.222235,0.775035,0.728305,3.72736,3.302501,0.857068,0.197155,0.228693,5.475738,1.723683,0.689675,0.149273,0.165408,3.604076,2.794706,0.683147,0.137262,0.17454,1.236822,1.139806,1.116941,0.286444,0.235695,7.175014,1.38261,1.341925,0.538836,0.338753,1.620072,0.898182,0.63931,0.305327,0.206366,20.105133,2.969196,1.808987,1.241919,0.641662,concentrate
15.488442,3.237524,1.020581,0.758391,0.722741,3.309288,2.91557,0.748121,0.222016,0.23022,4.568393,1.608748,0.60753,0.160734,0.147931,3.040419,2.404376,0.550475,0.157542,0.174347,1.657938,0.962885,0.89453,0.306239,0.25436,7.951066,1.372448,1.067287,0.482338,0.316716,1.81398,0.875725,0.539504,0.301017,0.223295,25.623209,3.028369,1.227927,1.302924,0.604492,concentrate
15.548432,3.213363,0.841767,0.748765,0.67811,2.860893,2.387748,0.664263,0.253399,0.225752,3.630068,1.369794,0.544937,0.183364,0.131568,2.438247,1.870927,0.460837,0.19344,0.169276,2.170107,0.797442,0.705852,0.341619,0.263315,8.251578,1.297134,0.853461,0.420397,0.293995,2.098718,0.841755,0.463586,0.292697,0.233248,28.78759,2.93442,0.792291,1.473129,0.532246,concentrate
15.471713,2.875676,0.727178,0.777669,0.610548,2.539696,1.862778,0.597672,0.283969,0.211361,2.890469,1.082024,0.505596,0.207501,0.117105,1.993958,1.352151,0.41259,0.239449,0.15812,2.660619,0.671023,0.577928,0.384152,0.260718,7.862435,1.162094,0.73267,0.362027,0.277266,2.408603,0.811173,0.411781,0.284238,0.232985,28.698349,2.655425,0.526631,1.702267,0.449691,concentrate
14.721979,2.320097,0.68648,0.862148,0.541234,2.381726,1.476166,0.529525,0.304089,0.187751,2.415004,0.81201,0.473899,0.224277,0.104538,1.761979,0.975507,0.378495,0.283265,0.141843,2.992771,0.610292,0.521735,0.423096,0.248492,6.789028,1.01363,0.694415,0.318598,0.273074,2.640783,0.79301,0.37834,0.28037,0.222155,25.4515,2.249231,0.408587,1.898215,0.389599,concentrate
13.482976,1.708691,0.701581,0.995329,0.486702,2.30805,1.282114,0.454938,0.305102,0.159829,2.144987,0.604539,0.43237,0.228523,0.094253,1.704979,0.792837,0.336068,0.310344,0.123833,3.095875,0.626027,0.53741,0.44781,0.232349,5.292712,0.912504,0.705274,0.296829,0.285292,2.710087,0.791934,0.362727,0.28295,0.204106,20.15633,1.858921,0.395635,1.975996,0.379015,concentrate
11.819343,1.183077,0.741814,1.147128,0.45277,2.205469,1.237278,0.390787,0.283934,0.135015,1.970337,0.465951,0.376325,0.220252,0.087423,1.705073,0.76826,0.284845,0.309801,0.108978,2.989335,0.711119,0.610906,0.451689,0.219373,3.808151,0.91251,0.724013,0.299789,0.312907,2.591552,0.816169,0.367228,0.288293,0.184648,14.375268,1.635024,0.435954,1.902202,0.425824,concentrate
10.107985,0.827158,0.783389,1.278416,0.435232,2.032204,1.233855,0.354032,0.245838,0.120027,1.835549,0.378376,0.316001,0.203309,0.085555,1.698114,0.809573,0.236722,0.280007,0.101512,2.797189,0.843326,0.703257,0.432079,0.215312,2.722575,1.034009,0.725235,0.328744,0.350155,2.353076,0.873848,0.388591,0.289521,0.170907,9.54647,1.648638,0.496603,1.706693,0.517607,concentrate
8.610814,0.682459,0.809053,1.363226,0.426543,1.838426,1.183774,0.341568,0.202773,0.116759,1.735758,0.33835,0.265117,0.184288,0.089077,1.681755,0.838426,0.199987,0.230909,0.102408,2.609635,0.989643,0.766132,0.392546,0.221346,2.127308,1.25294,0.705364,0.381663,0.386215,2.097864,0.954581,0.415195,0.283244,0.168069,6.267233,1.85338,0.563266,1.459892,0.628427,concentrate
7.257035,0.732912,0.7929,1.396047,0.422996,1.71621,1.069456,0.334512,0.166142,0.121239,1.682817,0.358478,0.228573,0.167503,0.096624,1.693184,0.831425,0.172629,0.178,0.108958,2.500021,1.122616,0.763409,0.343822,0.233491,1.933383,1.500401,0.664961,0.449085,0.409118,1.913095,1.03822,0.425167,0.271383,0.176414,4.443386,2.100523,0.607232,1.239035,0.729938,concentrate
6.047804,0.883458,0.718858,1.381383,0.424909,1.686925,0.924615,0.31777,0.142234,0.12706,1.651344,0.451127,0.210057,0.154936,0.105483,1.725039,0.810825,0.154143,0.136347,0.117013,2.462871,1.218921,0.683466,0.299895,0.245318,1.94221,1.684299,0.606324,0.518521,0.412859,1.82361,1.103937,0.400021,0.259755,0.191856,3.513384,2.227754,0.595744,1.094109,0.799705,concentrate
4.856169,1.037657,0.595808,1.323599,0.434054,1.712867,0.806969,0.289496,0.130532,0.12949,1.617059,0.620342,0.213107,0.146091,0.112685,1.741515,0.815563,0.145352,0.114103,0.123627,2.437866,1.260044,0.553905,0.271504,0.251101,1.997204,1.726122,0.539447,0.58034,0.398418,1.794098,1.135778,0.34674,0.254269,0.207088,3.076144,2.180708,0.524222,1.034467,0.825555,concentrate
3.670972,1.130803,0.460908,1.236366,0.452556,1.732326,0.76342,0.259891,0.127024,0.12776,1.561387,0.841494,0.234437,0.140154,0.116449,1.705095,0.872342,0.148061,0.1113,0.127937,2.360078,1.245077,0.41967,0.263415,0.248727,1.995481,1.604468,0.477315,0.63214,0.371536,1.773932,1.136977,0.286689,0.257904,0.215602,2.879159,1.977625,0.4288,1.031391,0.808872,concentrate
2.88136,1.155266,0.357046,1.1453,0.477843,1.687827,0.796121,0.236707,0.127164,0.124129,1.466821,1.06725,0.258686,0.13775,0.116547,1.593725,0.981979,0.159913,0.121606,0.130718,2.178701,1.19516,0.325285,0.277299,0.241581,1.898543,1.358652,0.430722,0.682933,0.339914,1.708024,1.117795,0.246721,0.26976,0.21546,2.792534,1.711809,0.357865,1.036769,0.762177,concentrate
2.663839,1.179293,0.325972,1.075639,0.508136,1.532081,0.89142,0.22499,0.129826,0.122316,1.335863,1.274959,0.275827,0.140225,0.113722,1.406917,1.148687,0.179835,0.137043,0.133399,1.90494,1.17958,0.311757,0.312168,0.236522,1.745739,1.100472,0.432061,0.749143,0.310238,1.570862,1.127814,0.247855,0.285568,0.209883,2.78407,1.553784,0.359351,1.021066,0.706349,concentrate
2.945452,1.324522,0.372499,1.042421,0.54859,1.306327,1.057208,0.224739,0.139167,0.126082,1.205163,1.490807,0.272148,0.148589,0.110138,1.204102,1.39607,0.19773,0.152842,0.13721,1.626218,1.309935,0.389969,0.362646,0.23905,1.6322,0.993741,0.504164,0.838722,0.287288,1.397403,1.244243,0.286161,0.299306,0.204642,2.858407,1.657688,0.44184,0.982834,0.665667,concentrate
3.713183,1.679506,0.468397,1.03881,0.608323,1.069176,1.305646,0.238447,0.162018,0.137763,1.108866,1.755032,0.243712,0.161982,0.108938,1.029136,1.739114,0.20527,0.168158,0.142962,1.434808,1.647151,0.540982,0.41987,0.250628,1.635361,1.146987,0.648102,0.941417,0.274224,1.242273,1.499397,0.343741,0.306443,0.20478,2.998132,2.060809,0.574523,0.938954,0.660874,concentrate
4.39341,2.207497,0.563869,1.040334,0.692954,0.883352,1.627262,0.265659,0.204052,0.156712,1.04989,2.073544,0.200596,0.178547,0.112524,0.908864,2.152409,0.199612,0.186242,0.150029,1.355863,2.148223,0.744658,0.474116,0.26744,1.756881,1.538121,0.849867,1.028903,0.271463,1.144048,1.852765,0.408512,0.306378,0.211026,3.115641,2.650244,0.718444,0.906516,0.701443,concentrate
5.008222,2.777276,0.622496,1.017912,0.796594,0.744975,1.95827,0.300218,0.265394,0.17898,1.005295,2.385578,0.156349,0.196534,0.121488,0.810396,2.552286,0.181934,0.212979,0.156415,1.353915,2.675623,0.992548,0.515683,0.282613,1.933836,2.027023,1.080296,1.068789,0.278353,1.096254,2.202437,0.491165,0.300968,0.21933,3.116089,3.20556,0.853079,0.895923,0.777979,concentrate
5.092643,3.207194,0.626725,0.963712,0.901958,0.63924,2.209103,0.333761,0.338376,0.198949,0.957475,2.603224,0.122908,0.215183,0.134285,0.722507,2.840816,0.158145,0.253182,0.160167,1.376748,3.050781,1.256341,0.534718,0.288935,2.08514,2.409761,1.295222,1.038916,0.29158,1.064687,2.424254,0.601923,0.290323,0.223127,2.945795,3.500748,0.96744,0.904905,0.874324,concentrate
4.711176,3.387728,0.579486,0.899255,0.981935,0.58146,2.327796,0.351439,0.407447,0.211483,0.887807,2.672078,0.105355,0.233629,0.147608,0.640737,2.970191,0.135835,0.304769,0.160203,1.386635,3.142602,1.479916,0.525537,0.28349,2.153433,2.543955,1.438165,0.941192,0.306499,1.034504,2.436257,0.729378,0.274874,0.218646,2.605991,3.402149,1.052854,0.923789,0.983582,concentrate
3.890715,3.352051,0.493277,0.85549,1.0095,0.562734,2.336584,0.341171,0.455338,0.214422,0.791475,2.614799,0.099151,0.25069,0.157819,0.571711,2.978601,0.120522,0.358203,0.156536,1.346334,2.920149,1.603839,0.491804,0.26972,2.126626,2.440032,1.457349,0.809486,0.320553,0.991181,2.221506,0.843222,0.258225,0.207559,2.139187,2.924081,1.103193,0.939099,1.119893,concentrate
2.860037,3.295727,0.387414,0.84938,0.971304,0.606883,2.364666,0.30821,0.470553,0.20882,0.700039,2.565142,0.101914,0.265023,0.162139,0.541858,3.012314,0.117735,0.400225,0.1497,1.262941,2.471932,1.586518,0.445678,0.254804,2.02613,2.291838,1.345538,0.695035,0.331343,0.941398,1.842095,0.904134,0.2476,0.196227,1.632877,2.268066,1.115573,0.935386,1.308487,concentrate
2.185685,3.483573,0.28884,0.873424,0.874141,0.71611,2.585617,0.264418,0.450769,0.19821,0.660056,2.722734,0.112733,0.27512,0.159941,0.570681,3.263715,0.129485,0.41911,0.140862,1.207566,1.955181,1.426378,0.403491,0.245009,1.935148,2.398471,1.141301,0.638473,0.336488,0.915404,1.411129,0.884419,0.251007,0.191051,1.202385,1.728752,1.087618,0.90593,1.55732,concentrate
1.897771,4.114106,0.218454,0.897164,0.740444,0.899614,3.134618,0.224325,0.404734,0.187346,0.726152,3.241724,0.129298,0.280978,0.152763,0.688848,3.871323,0.152597,0.409975,0.13188,1.265778,1.534986,1.160395,0.376527,0.241778,1.930563,2.979666,0.899476,0.649288,0.332105,0.944575,1.056399,0.783474,0.271196,0.194189,0.953575,1.534062,1.019631,0.859037,1.833186,concentrate
2.163238,5.135316,0.182197,0.88622,0.599678,1.184894,4.000573,0.208091,0.348309,0.17972,0.955007,4.092534,0.149408,0.283565,0.143348,0.934878,4.797692,0.184345,0.377028,0.124574,1.489592,1.310333,0.852117,0.365233,0.240655,2.058431,4.01019,0.670282,0.706661,0.314309,1.035411,0.866585,0.633705,0.302772,0.201953,1.01174,1.757271,0.933134,0.818671,2.063581,concentrate
3.079844,6.221963,0.174347,0.830488,0.480051,1.559712,4.975893,0.221612,0.298193,0.175875,1.343039,5.019506,0.171428,0.284056,0.134915,1.307508,5.793497,0.219307,0.331692,0.120022,1.855581,1.294038,0.572452,0.360895,0.234078,2.289684,5.196792,0.495912,0.773892,0.281911,1.164086,0.86313,0.48622,0.332633,0.206825,1.396307,2.303744,0.863575,0.810556,2.167464,concentrate
4.516841,6.893403,0.201653,0.753788,0.401924,1.968533,5.742421,0.254014,0.267525,0.173592,1.819582,5.659946,0.194794,0.283589,0.13013,1.745156,6.510489,0.251093,0.289305,0.11814,2.312236,1.456318,0.376366,0.355403,0.217156,2.558,6.113027,0.40396,0.822378,0.239396,1.311441,1.01357,0.388115,0.350234,0.202979,2.15898,2.940777,0.836171,0.843751,2.09933,concentrate
6.543452,6.847699,0.276876,0.692739,0.37396,2.346403,6.041428,0.287433,0.263762,0.16943,2.310459,5.750829,0.219649,0.285471,0.129594,2.179634,6.691686,0.277841,0.264566,0.117582,2.824435,1.791416,0.288097,0.347594,0.191424,2.874555,6.440885,0.386052,0.846018,0.196058,1.495766,1.270884,0.366749,0.354526,0.18958,3.607169,3.470791,0.854401,0.910114,1.880558,concentrate
8.95961,6.12042,0.39937,0.672123,0.395517,2.659534,5.809424,0.311063,0.288709,0.161294,2.752261,5.266668,0.242957,0.296052,0.131968,2.559849,6.295325,0.302782,0.265248,0.116643,3.362015,2.330236,0.295587,0.343085,0.163676,3.284333,6.108181,0.403271,0.863823,0.162442,1.748763,1.621085,0.418898,0.353143,0.170561,5.943283,3.808058,0.876978,0.995324,1.59107,concentrate
11.470166,5.031621,0.559447,0.690378,0.463222,2.839352,5.205921,0.327136,0.336698,0.150065,3.058801,4.417252,0.265789,0.322652,0.135394,2.80094,5.505795,0.335132,0.288963,0.114278,3.872245,3.107872,0.359252,0.348565,0.142083,3.788702,5.303793,0.427782,0.902062,0.146775,2.081003,2.0799,0.517977,0.356955,0.152505,9.084016,3.957727,0.86503,1.083977,1.331816,concentrate
13.096159,4.002337,0.739896,0.723042,0.569702,2.872624,4.529474,0.347114,0.395512,0.138826,3.191635,3.530555,0.294486,0.366159,0.138208,2.876234,4.637884,0.3865,0.324985,0.110492,4.330505,4.063509,0.440164,0.364138,0.132173,4.359017,4.352516,0.448498,0.972336,0.15147,2.486187,2.630185,0.63326,0.371144,0.141275,12.658811,3.978673,0.821329,1.163001,1.172345,concentrate
14.343228,3.327656,0.919134,0.742993,0.697264,2.787063,4.047191,0.380954,0.447105,0.131,3.131112,2.882744,0.334858,0.4169,0.139143,2.778633,3.967997,0.460379,0.358107,0.105805,4.695457,5.043202,0.522244,0.383734,0.135357,4.889829,3.560618,0.460078,1.055147,0.173317,2.928822,3.212259,0.750453,0.392094,0.139934,16.090708,3.944307,0.779853,1.216419,1.118992,concentrate
14.157644,3.04261,1.089463,0.745829,0.817854,2.635428,3.858282,0.441138,0.473117,0.128132,2.919358,2.573541,0.396882,0.458289,0.137395,2.579675,3.608111,0.555369,0.373808,0.101035,4.931972,5.846253,0.610535,0.401799,0.15007,5.223215,3.095502,0.471356,1.111653,0.206591,3.364083,3.732662,0.879001,0.413552,0.14871,18.690741,3.896044,0.812981,1.229312,1.126989,concentrate
13.356845,2.994755,1.251253,0.749036,0.899365,2.48866,3.888628,0.539703,0.462634,0.130217,2.595935,2.522278,0.489002,0.473312,0.132904,2.331226,3.497882,0.663389,0.364652,0.098016,5.019012,6.294445,0.710556,0.413698,0.173186,5.202679,2.948234,0.502218,1.104344,0.244867,3.735103,4.089314,1.026115,0.430331,0.165538,19.853806,3.863452,0.980973,1.190078,1.140397,concentrate
11.696338,2.946908,1.387801,0.772495,0.915804,2.327268,3.97325,0.677355,0.420884,0.136817,2.210673,2.558102,0.609624,0.454047,0.126427,2.074013,3.4822,0.769663,0.336179,0.099551,4.95535,6.291364,0.818664,0.419147,0.200788,4.798233,2.982082,0.564965,1.020705,0.281167,3.961302,4.200212,1.183071,0.441116,0.187394,19.326227,3.831685,1.272377,1.099793,1.127007,concentrate
9.925595,2.748479,1.468352,0.820661,0.86187,2.218964,3.952854,0.83731,0.368284,0.147129,1.864081,2.537595,0.740478,0.406505,0.119057,1.853016,3.411288,0.860681,0.304287,0.10841,4.828938,5.874842,0.917428,0.428004,0.229125,4.111227,3.048796,0.645368,0.881773,0.307474,4.048622,4.037467,1.322991,0.452947,0.211325,17.292393,3.755044,1.603886,0.981032,1.084335,concentrate
8.372977,2.415829,1.449978,0.87733,0.75924,2.147007,3.743461,0.97391,0.32903,0.159491,1.634373,2.396711,0.839761,0.346353,0.111869,1.694238,3.200237,0.913273,0.283701,0.125552,4.674922,5.198562,0.991041,0.455185,0.254264,3.37291,3.032336,0.709158,0.728992,0.315723,3.963876,3.645915,1.420493,0.479048,0.233415,14.283952,3.589059,1.872737,0.866216,1.020178,concentrate
7.654553,2.055649,1.325185,0.919851,0.6456,2.170995,3.371622,1.042758,0.320397,0.171181,1.5791,2.162196,0.873341,0.291214,0.106027,1.622826,2.862617,0.912279,0.27977,0.149008,4.520344,4.481319,1.035608,0.51146,0.27422,2.720102,2.892768,0.727735,0.608954,0.305264,3.773477,3.136717,1.465771,0.527881,0.250181,11.016346,3.305504,2.022094,0.785631,0.942309,concentrate
